timestamp,risk score
12/15/2013 08:50,231.236965402
12/15/2013 09:00,231.236965402
12/15/2013 09:10,229.400315747
12/15/2013 09:20,230.232026092
12/15/2013 09:30,185.86293023
12/15/2013 09:40,185.86293023
12/15/2013 09:50,185.86293023
12/15/2013 10:00,184.417891954
12/15/2013 10:10,184.417891954
12/15/2013 10:20,184.417891954
12/15/2013 10:30,184.417891954
12/15/2013 10:40,184.417891954
12/15/2013 10:50,184.417891954
12/15/2013 11:00,184.417891954
12/15/2013 11:10,184.417891954
12/15/2013 11:20,184.417891954
12/15/2013 11:30,184.417891954
12/15/2013 11:40,184.417891954
12/15/2013 11:50,184.417891954
12/15/2013 12:00,176.946905632
12/15/2013 12:10,173.525428391
12/15/2013 12:20,173.525428391
12/15/2013 12:30,171.842920345
12/15/2013 12:40,171.842920345
12/15/2013 12:50,171.842920345
12/15/2013 13:00,171.842920345
12/15/2013 13:10,171.842920345
12/15/2013 13:20,171.842920345
12/15/2013 13:30,171.842920345
12/15/2013 13:40,171.842920345
12/15/2013 13:50,171.842920345
12/15/2013 14:00,171.842920345
12/15/2013 14:10,171.842920345
12/15/2013 14:20,171.842920345
12/15/2013 14:30,171.842920345
12/15/2013 14:40,171.842920345
12/15/2013 14:50,171.842920345
12/15/2013 15:00,171.842920345
12/15/2013 15:10,171.842920345
12/15/2013 15:20,171.842920345
12/15/2013 15:30,171.842920345
12/15/2013 15:40,167.991455747
12/15/2013 15:50,167.991455747
12/15/2013 16:00,167.991455747
12/15/2013 16:10,168.398675287
12/15/2013 16:20,168.398675287
12/15/2013 16:30,168.398675287
12/15/2013 16:40,168.398675287
12/15/2013 16:50,168.398675287
12/15/2013 17:00,168.398675287
12/15/2013 17:10,168.208593218
12/15/2013 17:20,168.208593218
12/15/2013 17:30,175.307224943
12/15/2013 17:40,175.768667586
12/15/2013 17:50,175.768667586
12/15/2013 18:00,175.768667586
12/15/2013 18:10,175.768667586
12/15/2013 18:20,183.811534483
12/15/2013 18:30,183.811534483
12/15/2013 18:40,183.811534483
12/15/2013 18:50,183.811534483
12/15/2013 19:00,183.811534483
12/15/2013 19:10,183.811534483
12/15/2013 19:20,183.811534483
12/15/2013 19:30,183.811534483
12/15/2013 19:40,183.811534483
12/15/2013 19:50,183.811534483
12/15/2013 20:00,183.811534483
12/15/2013 20:10,183.811534483
12/15/2013 20:20,183.404314943
12/15/2013 20:30,183.404314943
12/15/2013 20:40,183.404314943
12/15/2013 20:50,183.404314943
12/15/2013 21:00,183.404314943
12/15/2013 21:10,126.160621954
12/15/2013 21:20,126.160621954
12/15/2013 21:30,126.160621954
12/15/2013 21:40,126.160621954
12/15/2013 21:50,126.160621954
12/15/2013 22:00,126.160621954
12/15/2013 22:10,125.010383218
12/15/2013 22:20,125.010383218
12/15/2013 22:30,126.160621954
12/15/2013 22:40,126.160621954
12/15/2013 22:50,126.160621954
12/15/2013 23:00,126.160621954
12/15/2013 23:10,125.523804023
12/15/2013 23:20,125.523804023
12/15/2013 23:30,125.523804023
12/15/2013 23:40,125.715796897
12/15/2013 23:50,125.715796897
12/16/2013 00:00,125.715796897
12/16/2013 00:10,125.715796897
12/16/2013 00:20,126.837674828
12/16/2013 00:30,126.837674828
12/16/2013 00:40,126.645681954
12/16/2013 00:50,126.645681954
12/16/2013 01:00,126.645681954
12/16/2013 01:10,126.645681954
12/16/2013 01:20,126.645681954
12/16/2013 01:30,126.645681954
12/16/2013 01:40,126.645681954
12/16/2013 01:50,126.645681954
12/16/2013 02:00,126.645681954
12/16/2013 02:10,126.645681954
12/16/2013 02:20,126.798712299
12/16/2013 02:30,126.798712299
12/16/2013 02:40,126.798712299
12/16/2013 02:50,126.798712299
12/16/2013 03:00,126.798712299
12/16/2013 03:10,126.798712299
12/16/2013 03:20,126.798712299
12/16/2013 03:30,127.299674713
12/16/2013 03:40,127.299674713
12/16/2013 03:50,127.352011724
12/16/2013 04:00,127.352011724
12/16/2013 04:10,127.352011724
12/16/2013 04:20,120.816692529
12/16/2013 04:30,120.816692529
12/16/2013 04:40,118.764158736
12/16/2013 04:50,119.346941839
12/16/2013 05:00,119.346941839
